student_id,week_number,video_watch_time_minutes,quiz_attempts,quiz_score,assignment_submission_count,assignment_late_count,coding_assignment_submissions,coding_success_rate,discussion_forum_posts,total_time_spent_minutes,engagement_category
125,6,110.6,6,83.4,3,0,2,0.89,3,273.2,high_engagement
125,7,120.1,4,83.4,5,0,3,0.87,8,238.2,high_engagement
125,8,116.8,3,86.6,4,0,2,0.85,6,279.9,high_engagement
125,9,131.7,3,93.3,4,0,3,0.89,4,233.4,high_engagement
125,10,115.2,4,80.7,3,0,3,0.78,4,326.9,high_engagement
125,11,135.8,5,92.6,5,0,2,0.85,9,229.0,high_engagement
125,12,101.0,4,77.1,4,0,4,0.83,6,296.1,high_engagement
126,1,118.7,5,81.3,4,0,4,0.92,5,255.7,high_engagement
126,2,117.3,6,86.5,3,0,4,0.77,4,346.1,high_engagement
126,3,104.2,4,87.4,3,0,2,0.86,7,275.5,high_engagement
126,4,129.1,6,89.7,3,0,4,0.82,5,364.3,high_engagement
126,5,121.9,4,77.0,4,0,2,0.83,4,330.1,high_engagement
126,6,120.6,6,77.8,4,0,2,0.79,6,265.3,high_engagement
126,7,131.7,5,85.6,4,0,2,0.94,7,332.9,high_engagement
126,8,120.0,6,100.0,5,0,4,0.98,3,282.1,high_engagement
126,9,134.2,4,75.4,3,0,3,0.85,3,273.9,high_engagement
126,10,135.3,6,88.7,5,0,4,0.94,7,301.2,high_engagement
126,11,104.0,3,78.4,4,0,2,0.9,5,373.7,high_engagement
126,12,93.2,3,88.8,4,0,3,0.9,6,284.2,high_engagement
127,1,73.3,4,71.7,4,0,0,0.56,5,247.7,dropoff_behavior
127,2,98.4,4,74.7,2,2,1,0.62,2,214.4,dropoff_behavior
127,3,75.6,0,46.4,2,1,2,0.45,4,196.1,dropoff_behavior
127,4,79.0,3,32.8,0,2,1,0.45,6,158.6,dropoff_behavior
127,5,70.9,1,21.5,0,2,1,0.58,6,143.1,dropoff_behavior
127,6,45.3,1,34.4,1,3,1,0.4,2,153.3,dropoff_behavior
127,7,26.8,3,11.2,0,3,1,0.09,4,57.8,dropoff_behavior
127,8,14.7,0,21.0,2,1,0,0.2,0,39.3,dropoff_behavior
127,9,7.3,0,17.5,0,2,0,0.15,1,65.1,dropoff_behavior
127,10,2.2,1,9.4,1,0,0,0.0,0,17.6,dropoff_behavior
127,11,10.8,2,0.0,0,3,0,0.17,0,0.0,dropoff_behavior
127,12,0.0,0,6.3,0,2,0,0.0,0,6.4,dropoff_behavior
128,1,9.2,1,44.6,1,0,0,0.23,1,65.7,low_engagement
128,2,22.3,0,35.3,1,1,1,0.52,0,55.1,low_engagement
128,3,40.2,0,56.3,0,0,0,0.57,1,37.8,low_engagement
128,4,25.4,0,15.4,1,2,1,0.36,0,78.8,low_engagement
128,5,11.5,1,57.5,1,3,0,0.48,1,82.9,low_engagement
128,6,12.2,1,40.4,0,3,1,0.26,0,20.8,low_engagement
128,7,39.6,0,55.5,1,3,1,0.23,0,62.4,low_engagement
128,8,12.5,0,36.7,1,3,1,0.25,0,25.8,low_engagement
128,9,7.9,1,29.3,0,1,1,0.45,0,33.1,low_engagement
128,10,21.6,0,51.1,0,2,0,0.44,0,45.2,low_engagement
128,11,28.5,0,24.2,1,0,1,0.32,1,46.1,low_engagement
128,12,22.9,0,10.2,0,3,0,0.44,0,58.5,low_engagement
129,1,100.8,3,56.2,3,0,2,0.78,2,190.1,moderate_engagement
129,2,103.7,1,50.4,3,0,2,0.51,0,230.0,moderate_engagement
129,3,86.7,3,62.7,3,0,2,0.64,2,146.2,moderate_engagement
129,4,67.4,1,48.1,3,0,1,0.62,1,228.0,moderate_engagement
129,5,83.9,1,60.9,3,0,1,0.44,0,145.3,moderate_engagement
129,6,90.0,3,67.8,2,0,2,0.78,4,77.9,moderate_engagement
129,7,115.9,2,80.4,3,1,1,0.52,2,195.4,moderate_engagement
129,8,46.4,2,59.7,2,0,1,0.84,3,190.8,moderate_engagement
129,9,83.6,1,45.8,1,0,1,0.67,1,108.7,moderate_engagement
129,10,91.1,2,64.0,2,0,1,0.7,0,220.2,moderate_engagement
129,11,64.8,2,59.0,2,0,2,0.59,1,229.1,moderate_engagement
129,12,108.3,2,62.9,3,1,1,0.53,4,205.6,moderate_engagement
130,1,101.8,5,60.9,3,0,2,0.8,4,320.3,high_engagement
130,2,112.5,4,58.1,3,0,2,0.93,5,335.1,high_engagement
130,3,142.5,4,88.8,5,0,3,0.76,6,288.9,high_engagement
130,4,103.2,5,76.0,4,0,4,0.8,4,341.4,high_engagement
130,5,115.7,6,93.2,3,1,4,0.91,8,263.5,high_engagement
130,6,110.6,3,76.0,4,1,4,0.82,8,287.0,high_engagement
130,7,114.3,3,83.3,3,0,4,0.94,5,336.1,high_engagement
130,8,116.9,5,81.9,4,0,3,0.96,3,299.2,high_engagement
130,9,109.7,3,84.8,3,0,3,0.85,8,345.6,high_engagement
130,10,109.3,3,89.8,3,0,3,0.78,5,268.1,high_engagement
130,11,117.9,6,90.2,5,0,4,0.74,9,264.6,high_engagement
130,12,130.9,3,77.3,5,0,4,0.87,7,262.1,high_engagement
131,1,26.0,1,47.1,1,3,0,0.36,0,48.5,low_engagement
131,2,21.7,0,25.4,1,1,1,0.42,1,53.7,low_engagement
131,3,13.9,1,32.0,0,1,1,0.33,1,55.5,low_engagement
131,4,24.2,0,38.8,1,3,1,0.18,0,63.0,low_engagement
131,5,24.6,1,32.1,0,0,1,0.64,0,76.4,low_engagement
131,6,29.7,0,41.6,1,1,0,0.34,0,64.6,low_engagement
131,7,12.5,1,36.9,1,1,1,0.26,0,74.8,low_engagement
131,8,21.6,0,32.1,1,0,0,0.77,0,122.2,low_engagement
131,9,11.6,1,24.3,1,3,0,0.35,1,7.9,low_engagement
131,10,33.2,0,18.8,0,2,0,0.67,0,66.2,low_engagement
131,11,17.0,0,37.7,0,1,1,0.25,0,19.7,low_engagement
131,12,50.1,0,33.1,1,1,1,0.33,0,31.0,low_engagement
132,1,129.5,4,76.8,3,0,4,0.89,3,312.2,high_engagement
132,2,117.9,4,81.1,4,0,2,0.89,7,347.3,high_engagement
132,3,113.4,5,99.6,4,0,4,0.82,8,321.5,high_engagement
132,4,100.2,6,87.9,3,0,2,0.79,7,347.1,high_engagement
132,5,118.5,6,91.2,4,0,2,0.91,8,354.8,high_engagement
132,6,93.7,6,94.0,3,0,3,0.91,5,284.7,high_engagement
132,7,97.9,3,91.6,4,0,2,0.81,7,289.4,high_engagement
132,8,139.0,3,91.3,5,0,4,0.88,9,286.4,high_engagement
132,9,113.1,3,86.8,3,0,3,0.67,6,304.2,high_engagement
132,10,131.4,6,92.4,5,1,4,0.83,9,328.6,high_engagement
132,11,122.5,4,86.8,4,0,2,0.83,7,266.2,high_engagement
132,12,106.8,4,77.1,5,0,4,0.92,7,373.9,high_engagement
133,1,44.8,1,69.5,3,0,2,0.6,1,223.0,moderate_engagement
133,2,79.9,2,61.9,3,0,2,0.78,4,176.7,moderate_engagement
133,3,77.7,1,65.0,1,2,1,0.47,0,243.1,moderate_engagement
133,4,105.8,3,85.8,2,0,2,0.45,2,194.5,moderate_engagement
133,5,78.4,1,48.4,2,1,1,0.88,1,140.0,moderate_engagement
133,6,95.4,2,61.1,2,0,2,0.82,4,103.0,moderate_engagement
133,7,83.2,1,35.0,1,0,1,0.75,0,189.7,moderate_engagement
133,8,58.9,1,52.3,2,0,1,0.74,0,237.7,moderate_engagement
133,9,101.1,1,52.5,3,0,1,0.44,0,301.9,moderate_engagement
133,10,74.4,2,64.5,2,2,1,0.84,4,80.5,moderate_engagement
133,11,90.9,2,57.6,1,0,2,0.53,0,232.3,moderate_engagement
133,12,62.9,2,55.7,1,1,1,0.7,4,133.0,moderate_engagement
134,1,32.0,1,40.8,0,1,1,0.34,0,33.1,low_engagement
134,2,30.0,0,40.8,0,3,1,0.52,1,49.0,low_engagement
134,3,37.0,1,29.6,0,2,0,0.18,0,72.5,low_engagement
134,4,29.4,1,57.4,1,2,0,0.34,1,40.6,low_engagement
134,5,25.7,1,37.4,0,2,0,0.31,0,18.5,low_engagement
134,6,9.7,0,53.7,1,1,1,0.47,0,40.1,low_engagement
134,7,11.7,1,22.9,1,2,1,0.4,1,73.8,low_engagement
134,8,1.7,0,75.4,1,2,0,0.47,0,58.4,low_engagement
134,9,22.1,0,55.0,0,2,0,0.4,1,68.0,low_engagement
134,10,20.7,0,42.7,1,1,0,0.28,0,50.8,low_engagement
134,11,16.0,0,42.3,0,0,0,0.34,1,63.4,low_engagement
134,12,2.0,0,66.7,1,3,0,0.35,1,32.7,low_engagement
135,1,131.7,3,92.4,5,0,3,0.75,5,269.2,high_engagement
135,2,115.7,5,92.7,4,0,4,0.93,3,314.2,high_engagement
135,3,137.3,5,82.6,5,0,4,0.95,4,414.1,high_engagement
135,4,136.9,6,93.3,5,0,4,0.87,9,294.2,high_engagement
135,5,127.0,6,96.8,4,0,3,0.89,9,280.4,high_engagement
135,6,114.7,6,83.2,4,0,3,0.95,5,296.8,high_engagement
135,7,104.0,4,76.9,4,0,2,0.86,3,336.9,high_engagement
135,8,107.1,5,90.4,5,0,4,0.81,6,298.3,high_engagement
135,9,101.7,5,82.7,3,0,4,1.0,5,320.5,high_engagement
135,10,124.7,6,95.9,5,0,2,0.8,5,378.5,high_engagement
135,11,109.2,5,91.3,5,0,4,0.76,5,281.8,high_engagement
135,12,122.8,5,72.8,3,0,2,0.88,8,260.8,high_engagement
136,1,3.6,0,12.1,0,3,0,0.27,0,46.0,low_engagement
136,2,36.7,0,48.2,1,2,1,0.46,1,83.1,low_engagement
136,3,26.9,1,44.8,1,1,1,0.36,1,55.1,low_engagement
136,4,25.9,0,41.0,1,3,1,0.23,0,48.3,low_engagement
136,5,39.6,0,52.4,0,3,0,0.36,0,72.6,low_engagement
136,6,24.9,0,31.6,1,0,0,0.31,0,31.8,low_engagement
136,7,30.7,1,52.5,0,2,1,0.24,0,53.4,low_engagement
136,8,31.4,1,16.6,0,0,0,0.49,1,70.1,low_engagement
136,9,18.5,0,29.0,0,2,0,0.41,1,67.7,low_engagement
136,10,18.7,0,55.3,1,2,0,0.37,0,76.9,low_engagement
136,11,17.7,1,23.3,0,3,0,0.15,1,95.4,low_engagement
136,12,32.8,1,48.7,0,0,1,0.86,1,72.9,low_engagement
137,1,123.0,5,85.3,3,0,2,0.87,6,334.8,high_engagement
137,2,112.8,4,85.2,3,0,3,0.99,6,219.4,high_engagement
137,3,123.7,3,77.9,3,0,2,0.92,3,382.0,high_engagement
137,4,149.9,4,88.6,4,0,2,0.74,4,297.1,high_engagement
137,5,140.0,5,77.9,5,0,2,0.87,6,306.5,high_engagement
137,6,123.6,3,83.0,4,0,3,1.0,8,290.5,high_engagement
137,7,120.2,3,75.7,4,0,4,0.74,4,243.2,high_engagement
137,8,144.9,4,95.0,3,1,3,0.88,7,340.6,high_engagement
137,9,99.3,3,88.3,5,1,3,0.93,5,416.7,high_engagement
137,10,132.9,5,85.4,3,0,2,0.86,4,267.9,high_engagement
137,11,122.0,3,82.3,5,1,2,0.81,7,321.0,high_engagement
137,12,125.7,6,89.6,4,0,2,0.94,5,252.8,high_engagement
138,1,30.1,3,56.5,2,2,1,0.59,4,171.4,moderate_engagement
138,2,90.2,3,64.0,3,2,1,0.57,1,162.9,moderate_engagement
138,3,62.4,3,70.8,3,2,2,0.77,4,163.5,moderate_engagement
138,4,50.6,1,47.2,1,0,2,0.4,2,119.6,moderate_engagement
138,5,96.5,3,32.8,1,0,1,0.68,0,242.5,moderate_engagement
138,6,42.3,1,72.1,2,0,1,0.45,1,224.7,moderate_engagement
138,7,77.4,2,38.9,3,1,2,0.7,1,186.6,moderate_engagement
138,8,81.8,2,70.3,2,0,2,0.48,0,186.7,moderate_engagement
138,9,93.6,3,63.3,3,1,2,0.46,3,171.9,moderate_engagement
138,10,47.0,1,75.5,2,0,2,0.61,3,214.8,moderate_engagement
138,11,47.7,3,62.5,1,0,2,0.54,2,153.1,moderate_engagement
138,12,91.7,2,62.2,2,1,1,0.51,3,321.7,moderate_engagement
139,1,112.9,6,79.7,3,0,4,0.88,9,191.5,high_engagement
139,2,123.7,6,100.0,4,0,3,0.81,6,322.2,high_engagement
139,3,115.2,6,89.0,3,0,3,0.91,7,231.9,high_engagement
139,4,132.7,3,82.7,4,0,3,0.74,8,343.5,high_engagement
139,5,110.5,3,89.6,3,0,2,0.8,5,237.2,high_engagement
139,6,132.2,3,78.4,4,0,4,0.95,7,321.0,high_engagement
139,7,124.1,6,92.3,4,0,4,0.82,6,267.8,high_engagement
139,8,138.8,6,84.3,5,0,4,0.8,7,343.6,high_engagement
139,9,81.6,6,82.9,5,0,3,0.82,4,315.8,high_engagement
139,10,112.0,6,88.8,3,0,3,0.82,9,310.8,high_engagement
139,11,113.7,3,85.2,5,0,3,0.83,8,316.8,high_engagement
139,12,136.4,5,81.6,4,0,4,0.89,8,347.5,high_engagement
140,1,21.3,1,25.5,1,2,1,0.63,0,100.0,low_engagement
140,2,34.8,0,42.2,0,2,0,0.54,1,49.7,low_engagement
140,3,17.9,0,38.2,1,1,1,0.35,0,66.3,low_engagement
140,4,38.7,1,16.3,1,1,1,0.13,1,78.2,low_engagement
140,5,33.0,1,79.0,0,3,0,0.18,0,66.0,low_engagement
140,6,34.7,0,35.6,1,3,1,0.44,0,49.3,low_engagement
140,7,51.1,0,12.6,1,3,0,0.31,1,0.0,low_engagement
140,8,0.0,1,62.1,1,2,1,0.35,0,100.3,low_engagement
140,9,36.7,1,42.7,0,1,0,0.35,1,70.6,low_engagement
140,10,24.0,0,56.5,1,3,1,0.42,0,85.1,low_engagement
140,11,38.8,1,39.0,0,3,0,0.2,1,52.3,low_engagement
140,12,33.9,1,52.7,0,0,0,0.28,1,13.0,low_engagement
141,1,112.0,4,72.7,2,1,2,0.48,0,239.5,dropoff_behavior
141,2,87.6,4,63.3,0,0,1,0.81,0,176.0,dropoff_behavior
141,3,70.3,2,41.5,1,1,2,0.36,5,218.5,dropoff_behavior
141,4,56.7,3,58.8,1,1,1,0.63,5,135.9,dropoff_behavior
141,5,42.5,0,31.2,0,1,2,0.39,1,161.6,dropoff_behavior
141,6,40.4,1,41.4,0,3,0,0.35,4,97.0,dropoff_behavior
141,7,60.0,1,33.9,1,1,0,0.23,3,102.2,dropoff_behavior
141,8,21.5,0,5.1,0,2,0,0.0,3,29.1,dropoff_behavior
141,9,17.9,1,2.5,0,3,0,0.0,0,53.8,dropoff_behavior
141,10,8.5,0,0.0,0,3,0,0.05,0,9.0,dropoff_behavior
141,11,3.4,0,12.5,0,2,0,0.04,0,6.9,dropoff_behavior
141,12,30.0,0,0.0,1,1,0,0.18,0,64.3,dropoff_behavior
142,1,96.2,3,68.2,3,1,2,0.62,2,221.4,dropoff_behavior
142,2,64.5,3,88.9,2,1,2,0.62,6,180.0,dropoff_behavior
142,3,48.5,2,49.0,1,0,0,0.23,4,122.6,dropoff_behavior
142,4,66.1,1,54.4,0,3,0,0.6,6,150.6,dropoff_behavior
142,5,69.8,1,18.8,0,1,0,0.35,5,191.1,dropoff_behavior
142,6,49.8,0,21.2,2,1,0,0.47,3,121.1,dropoff_behavior
142,7,43.3,1,23.7,1,1,2,0.14,0,89.8,dropoff_behavior
142,8,22.0,0,15.0,0,3,0,0.15,0,31.5,dropoff_behavior
142,9,16.5,0,0.0,0,1,1,0.06,0,61.0,dropoff_behavior
142,10,0.0,0,0.0,1,3,0,0.02,2,0.0,dropoff_behavior
142,11,0.0,0,8.4,0,1,0,0.12,0,48.9,dropoff_behavior
142,12,21.4,0,13.6,0,1,0,0.0,1,61.6,dropoff_behavior
143,1,87.4,2,66.8,0,3,2,0.64,4,254.6,dropoff_behavior
143,2,70.7,3,48.6,3,1,2,0.52,4,181.3,dropoff_behavior
143,3,71.3,2,49.2,2,3,1,0.49,2,168.3,dropoff_behavior
143,4,84.2,1,21.9,1,0,1,0.39,2,158.4,dropoff_behavior
143,5,24.3,3,43.8,0,2,3,0.15,0,122.4,dropoff_behavior
143,6,68.7,2,29.7,0,0,1,0.12,1,78.5,dropoff_behavior
143,7,13.4,1,30.2,1,3,1,0.33,4,133.6,dropoff_behavior
143,8,20.2,0,2.7,1,1,0,0.4,0,77.2,dropoff_behavior
143,9,4.4,0,15.4,0,3,1,0.0,1,5.6,dropoff_behavior
143,10,5.3,0,0.0,0,3,0,0.0,2,0.0,dropoff_behavior
143,11,0.0,0,0.0,0,1,0,0.0,0,26.9,dropoff_behavior
143,12,9.4,0,6.1,0,3,0,0.0,0,13.9,dropoff_behavior
144,1,121.2,3,97.4,3,0,4,0.89,3,276.8,high_engagement
144,2,125.7,4,85.3,4,0,4,0.8,8,245.0,high_engagement
144,3,90.6,5,91.7,4,0,3,0.64,9,335.3,high_engagement
144,4,111.4,3,81.4,3,1,4,0.86,5,335.6,high_engagement
144,5,114.5,4,90.1,4,0,3,0.93,8,289.5,high_engagement
144,6,125.8,4,84.4,4,0,2,0.67,5,353.3,high_engagement
144,7,130.8,5,86.7,4,1,2,0.72,7,379.9,high_engagement
144,8,117.1,4,92.3,5,1,4,0.82,6,283.7,high_engagement
144,9,105.0,5,81.8,4,0,2,0.91,4,351.1,high_engagement
144,10,102.9,4,96.3,3,0,4,1.0,7,299.4,high_engagement
144,11,152.8,6,80.7,3,0,3,0.92,8,326.4,high_engagement
144,12,139.6,3,79.3,4,0,3,0.75,4,354.1,high_engagement
145,1,87.0,1,46.8,3,0,1,0.8,0,192.6,moderate_engagement
145,2,60.1,1,35.2,1,0,1,0.66,2,223.5,moderate_engagement
145,3,60.9,1,72.3,2,2,1,0.41,0,173.9,moderate_engagement
145,4,29.1,2,72.7,2,0,1,0.44,2,189.4,moderate_engagement
145,5,50.6,3,52.8,1,0,2,0.55,0,52.2,moderate_engagement
145,6,65.2,2,69.2,3,1,2,0.6,1,202.0,moderate_engagement
145,7,47.3,3,71.1,1,0,2,0.57,3,93.5,moderate_engagement
145,8,45.0,3,50.1,3,0,2,0.69,1,206.0,moderate_engagement
145,9,81.8,1,49.3,2,0,1,0.65,0,137.4,moderate_engagement
145,10,81.0,1,49.9,2,1,1,0.59,0,179.4,moderate_engagement
145,11,68.2,2,50.9,3,1,2,0.72,4,202.2,moderate_engagement
145,12,92.0,1,77.3,3,1,1,0.77,0,110.6,moderate_engagement
146,1,111.8,4,91.8,4,1,2,0.81,3,244.0,high_engagement
146,2,149.4,5,87.5,5,0,4,0.9,6,345.5,high_engagement
146,3,132.6,4,77.8,5,0,4,0.78,4,286.7,high_engagement
146,4,114.7,6,90.6,5,0,4,0.82,4,200.3,high_engagement
146,5,137.3,3,80.2,4,0,4,0.86,6,328.3,high_engagement
146,6,123.4,4,80.4,4,0,4,0.83,5,339.6,high_engagement
146,7,120.8,6,75.2,3,0,2,0.87,5,296.2,high_engagement
146,8,90.2,6,78.0,4,0,3,0.74,9,300.2,high_engagement
146,9,109.9,5,80.3,4,1,2,0.91,3,290.9,high_engagement
146,10,126.8,5,93.6,5,0,2,0.79,6,304.6,high_engagement
146,11,120.2,4,78.8,5,0,4,0.84,3,382.3,high_engagement
146,12,108.0,4,83.2,4,0,4,0.95,3,256.5,high_engagement
147,1,105.8,6,96.0,4,0,4,0.82,7,297.1,high_engagement
147,2,134.2,5,83.6,3,0,4,0.86,7,319.3,high_engagement
147,3,101.6,5,90.4,4,0,3,0.93,3,271.1,high_engagement
147,4,115.1,3,85.8,4,0,3,0.8,4,211.0,high_engagement
147,5,115.3,4,86.2,5,0,2,0.9,5,336.8,high_engagement
147,6,98.6,6,83.3,4,0,2,0.89,8,383.8,high_engagement
147,7,135.1,4,76.3,4,0,4,0.92,3,347.1,high_engagement
147,8,135.2,6,91.6,4,0,2,0.97,5,284.6,high_engagement
147,9,97.4,3,86.2,5,0,3,0.77,5,309.4,high_engagement
147,10,106.6,3,81.3,4,0,4,0.84,7,337.6,high_engagement
147,11,124.1,6,75.4,5,0,3,0.72,3,299.9,high_engagement
147,12,100.5,3,81.4,3,0,2,0.81,3,247.8,high_engagement
148,1,70.3,2,64.1,3,0,1,0.51,2,196.3,moderate_engagement
148,2,54.4,2,72.7,3,2,2,0.82,1,196.0,moderate_engagement
148,3,92.6,3,78.9,1,1,1,0.5,1,114.5,moderate_engagement
148,4,79.1,1,42.5,3,2,1,0.39,1,192.2,moderate_engagement
148,5,82.5,1,74.9,1,1,1,0.6,4,297.8,moderate_engagement
148,6,46.1,1,35.8,3,1,2,0.55,3,210.3,moderate_engagement
148,7,64.9,1,84.4,2,0,1,0.54,3,205.4,moderate_engagement
148,8,60.8,1,63.8,3,0,2,0.57,0,68.3,moderate_engagement
148,9,69.5,2,53.1,1,1,2,0.46,0,182.8,moderate_engagement
148,10,58.9,3,66.8,3,0,2,0.53,0,226.8,moderate_engagement
148,11,83.6,3,60.0,3,0,2,0.6,4,196.1,moderate_engagement
148,12,75.9,1,62.7,1,1,2,0.44,2,228.0,moderate_engagement
149,1,51.0,2,68.2,3,0,1,0.52,0,161.9,moderate_engagement
149,2,68.7,2,73.5,3,0,2,0.61,2,153.3,moderate_engagement
149,3,77.4,1,95.4,1,1,2,0.62,2,203.0,moderate_engagement
149,4,105.7,3,63.0,2,0,2,0.54,2,124.6,moderate_engagement
149,5,118.7,1,57.7,2,0,2,0.5,1,86.7,moderate_engagement
149,6,106.7,3,69.3,2,1,1,0.54,1,188.7,moderate_engagement
149,7,68.3,3,64.3,1,1,1,0.45,2,223.2,moderate_engagement
149,8,76.7,1,73.1,2,2,1,0.66,4,123.7,moderate_engagement
149,9,37.8,3,68.9,2,0,1,0.66,0,192.6,moderate_engagement
149,10,65.4,3,60.9,2,2,1,0.64,1,147.7,moderate_engagement
149,11,56.4,1,82.8,3,1,2,0.64,1,174.5,moderate_engagement
149,12,42.0,3,62.7,1,0,1,0.72,2,194.9,moderate_engagement
150,1,84.6,1,50.0,2,1,2,0.34,3,99.5,moderate_engagement
150,2,85.1,1,44.3,2,0,2,0.5,1,251.7,moderate_engagement
150,3,85.2,2,62.4,3,0,1,0.64,4,199.4,moderate_engagement
150,4,79.8,1,70.9,3,0,2,0.49,0,232.9,moderate_engagement
150,5,86.1,3,52.0,3,1,1,0.68,2,179.6,moderate_engagement
150,6,116.2,1,55.0,3,0,1,0.71,0,217.3,moderate_engagement
150,7,120.4,1,81.4,2,0,1,0.58,2,194.2,moderate_engagement
150,8,63.0,1,57.0,2,0,2,0.46,0,77.2,moderate_engagement
150,9,54.4,2,66.4,3,0,2,0.45,3,121.6,moderate_engagement
150,10,76.8,2,60.9,2,0,1,0.36,2,181.5,moderate_engagement
150,11,51.5,1,49.3,1,0,1,0.69,2,181.0,moderate_engagement
150,12,93.5,1,65.0,1,0,2,0.48,3,170.2,moderate_engagement
151,1,73.2,2,58.9,1,0,2,0.58,6,245.2,dropoff_behavior
151,2,57.0,2,72.5,2,3,1,0.38,4,199.8,dropoff_behavior
151,3,53.2,1,51.6,1,3,2,0.45,3,165.3,dropoff_behavior
151,4,52.0,1,43.3,2,1,0,0.45,3,100.2,dropoff_behavior
151,5,61.4,0,53.1,1,3,1,0.26,0,111.5,dropoff_behavior
151,6,48.9,2,59.3,0,0,2,0.31,0,115.2,dropoff_behavior
151,7,12.6,2,14.3,3,1,1,0.25,5,78.3,dropoff_behavior
151,8,18.4,1,11.3,0,1,1,0.18,1,73.9,dropoff_behavior
151,9,0.0,0,9.7,1,3,0,0.06,1,28.4,dropoff_behavior
151,10,5.3,0,13.5,1,3,0,0.03,0,11.2,dropoff_behavior
151,11,0.0,0,2.5,0,2,0,0.04,0,27.8,dropoff_behavior
151,12,0.0,0,17.1,0,2,1,0.14,1,1.7,dropoff_behavior
152,1,68.2,3,65.1,3,2,0,0.74,5,263.5,dropoff_behavior
152,2,66.8,2,56.4,3,2,3,0.61,4,248.4,dropoff_behavior
152,3,90.2,3,57.2,2,1,2,0.47,3,173.0,dropoff_behavior
152,4,52.7,2,44.0,1,2,1,0.44,2,144.8,dropoff_behavior
152,5,26.2,2,44.0,1,2,1,0.46,2,129.3,dropoff_behavior
152,6,64.8,2,39.4,0,3,0,0.26,4,97.2,dropoff_behavior
152,7,23.9,1,19.0,0,3,0,0.0,0,41.5,dropoff_behavior
152,8,9.5,0,2.2,0,1,1,0.25,0,10.0,dropoff_behavior
152,9,59.3,1,4.8,1,3,1,0.02,0,0.0,dropoff_behavior
152,10,12.5,0,2.5,0,1,0,0.03,1,42.4,dropoff_behavior
152,11,17.2,0,4.2,0,3,0,0.0,0,0.0,dropoff_behavior
152,12,4.2,0,5.7,0,3,0,0.22,2,4.1,dropoff_behavior
153,1,76.1,2,64.8,2,1,1,0.47,1,134.5,moderate_engagement
153,2,76.2,3,79.8,3,2,2,0.46,2,191.0,moderate_engagement
153,3,67.9,2,75.4,1,1,1,0.67,0,166.5,moderate_engagement
153,4,86.2,1,88.9,2,2,1,0.68,0,194.7,moderate_engagement
153,5,65.1,1,66.4,2,1,1,0.55,3,211.2,moderate_engagement
153,6,66.9,2,68.8,1,1,2,0.6,3,132.4,moderate_engagement
153,7,72.1,2,59.4,2,2,1,0.56,0,227.3,moderate_engagement
153,8,64.6,1,49.7,1,2,2,0.56,3,195.5,moderate_engagement
153,9,50.5,2,76.7,1,1,1,0.71,3,249.3,moderate_engagement
153,10,70.2,3,85.9,1,0,1,0.47,2,159.1,moderate_engagement
153,11,65.4,3,66.1,2,0,1,0.54,3,265.5,moderate_engagement
153,12,91.5,2,84.8,2,0,2,0.81,1,218.7,moderate_engagement
154,1,112.7,6,93.3,3,1,4,0.81,7,319.3,high_engagement
154,2,100.4,3,86.0,4,0,4,0.84,4,354.9,high_engagement
154,3,137.6,4,89.1,4,0,4,0.89,6,279.5,high_engagement
154,4,124.4,6,83.4,4,0,4,0.75,8,344.7,high_engagement
154,5,99.7,5,97.4,3,0,4,0.82,9,289.7,high_engagement
154,6,102.5,5,70.5,5,1,3,0.85,8,220.7,high_engagement
154,7,78.0,5,85.7,3,0,4,0.8,4,264.5,high_engagement
154,8,138.9,5,80.5,4,0,3,0.91,7,304.2,high_engagement
154,9,123.5,6,85.6,4,0,2,0.76,5,283.1,high_engagement
154,10,133.6,6,91.7,5,0,2,0.98,6,291.1,high_engagement
154,11,104.6,4,86.4,3,0,2,0.84,8,338.1,high_engagement
154,12,92.9,4,93.0,4,0,2,0.84,4,287.9,high_engagement
155,1,119.4,3,83.5,5,0,3,0.76,3,239.2,high_engagement
155,2,107.6,4,83.7,5,0,2,0.84,9,309.1,high_engagement
155,3,122.5,4,79.3,3,0,3,0.88,5,366.7,high_engagement
155,4,102.4,5,95.4,4,0,4,0.84,7,348.4,high_engagement
155,5,112.2,6,64.4,4,1,4,0.86,6,323.2,high_engagement
155,6,131.2,5,81.8,3,0,2,0.83,7,326.6,high_engagement
155,7,132.1,3,72.6,3,0,3,0.86,3,315.7,high_engagement
155,8,80.7,4,84.9,5,0,3,0.9,5,238.9,high_engagement
155,9,115.5,3,93.9,5,0,2,0.78,5,257.7,high_engagement
155,10,121.5,6,86.6,4,0,2,0.73,4,275.0,high_engagement
155,11,114.5,6,91.4,3,0,3,0.81,5,260.0,high_engagement
155,12,116.6,5,86.9,3,0,3,0.87,4,326.0,high_engagement
156,1,131.8,6,75.8,3,0,2,0.73,9,256.2,high_engagement
156,2,119.5,6,78.9,5,0,4,0.8,9,358.6,high_engagement
156,3,107.6,4,73.3,5,0,4,0.92,9,307.4,high_engagement
156,4,87.4,5,90.8,4,0,2,0.8,5,318.4,high_engagement
156,5,95.8,3,77.6,4,0,4,0.77,4,321.3,high_engagement
156,6,114.9,5,90.3,4,0,3,0.91,3,303.3,high_engagement
156,7,114.9,3,83.0,4,0,3,0.65,9,229.4,high_engagement
